sale_id,sale_date,product_id,product_name,category,subcategory,region,store_id,units_sold,revenue,cost
TRX000521,2024-07-24,P0019,シューズ プレミアム,衣料品,シューズ,東北,S013,3,52729.31,25800.0
TRX001081,2024-07-24,P0040,水泳 スタンダード,スポーツ,水泳,九州,S010,3,114493.77,60600.0
TRX004836,2024-07-24,P0001,スマートフォン プレミアム,家電,スマートフォン,関東,S001,6,500418.14,250800.0
TRX000654,2024-07-25,P0023,飲料 プレミアム,食品,飲料,北海道,S014,5,5193.66,2500.0
TRX001572,2024-07-25,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,九州,S010,4,465075.56,209200.0
TRX001583,2024-07-25,P0018,アウター スタンダード,衣料品,アウター,中国・四国,S016,10,40308.94,20000.0
TRX001737,2024-07-25,P0035,ランニング プレミアム,スポーツ,ランニング,北海道,S014,5,127734.67,81000.0
TRX002509,2024-07-25,P0006,ノートPC スタンダード,家電,ノートPC,東北,S013,4,360331.0,180800.0
TRX004428,2024-07-25,P0013,レディーストップス プレミアム,衣料品,レディーストップス,東北,S013,3,43546.54,18900.0
TRX000706,2024-07-26,P0040,水泳 スタンダード,スポーツ,水泳,中国・四国,S016,3,119558.86,60600.0
TRX000774,2024-07-26,P0034,アウトドア スタンダード,スポーツ,アウトドア,中国・四国,S016,6,226094.15,129000.0
TRX000943,2024-07-26,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東海,S008,1,69257.61,36700.0
TRX000953,2024-07-26,P0049,フレグランス プレミアム,美容・健康,フレグランス,関西,S005,6,31874.46,16800.0
TRX000970,2024-07-26,P0001,スマートフォン プレミアム,家電,スマートフォン,東北,S013,5,413940.5,209000.0
TRX001507,2024-07-26,P0029,調味料 プレミアム,食品,調味料,中国・四国,S015,2,2686.6,1400.0
TRX003427,2024-07-26,P0020,シューズ スタンダード,衣料品,シューズ,中国・四国,S015,4,82906.98,44400.0
TRX003514,2024-07-26,P0008,イヤホン スタンダード,家電,イヤホン,九州,S011,4,429759.88,195600.0
TRX003532,2024-07-26,P0003,タブレット プレミアム,家電,タブレット,中国・四国,S015,5,55609.57,32000.0
TRX004587,2024-07-26,P0046,サプリメント スタンダード,美容・健康,サプリメント,中国・四国,S016,1,2267.21,1000.0
TRX004794,2024-07-26,P0001,スマートフォン プレミアム,家電,スマートフォン,関西,S007,2,174630.38,83600.0
TRX000373,2024-07-27,P0022,スナック菓子 スタンダード,食品,スナック菓子,北海道,S014,8,14621.91,8800.0
TRX000504,2024-07-27,P0010,スマートウォッチ スタンダード,家電,スマートウォッチ,東北,S013,6,671218.53,313800.0
TRX002035,2024-07-27,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,中国・四国,S015,2,125271.43,73400.0
TRX002096,2024-07-27,P0019,シューズ プレミアム,衣料品,シューズ,東北,S013,4,74322.27,34400.0
TRX004226,2024-07-27,P0002,スマートフォン スタンダード,家電,スマートフォン,東北,S012,3,306489.26,171600.0
TRX004519,2024-07-27,P0045,サプリメント プレミアム,美容・健康,サプリメント,九州,S011,2,15443.72,7800.0
TRX004755,2024-07-27,P0015,ボトムス プレミアム,衣料品,ボトムス,北海道,S014,6,60125.71,28200.0
TRX005135,2024-07-27,P0024,飲料 スタンダード,食品,飲料,関東,S002,6,4015.55,3000.0
TRX001146,2024-07-28,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東海,S008,1,66900.45,36700.0
TRX002654,2024-07-28,P0008,イヤホン スタンダード,家電,イヤホン,北海道,S014,9,1106247.52,440100.0
TRX002744,2024-07-28,P0003,タブレット プレミアム,家電,タブレット,北海道,S014,1,10998.04,6400.0
TRX003650,2024-07-28,P0019,シューズ プレミアム,衣料品,シューズ,関西,S005,2,37695.05,17200.0
TRX003978,2024-07-28,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,東海,S009,6,21562.83,10800.0
TRX004725,2024-07-28,P0022,スナック菓子 スタンダード,食品,スナック菓子,関西,S005,6,11021.59,6600.0
TRX000579,2024-07-29,P0013,レディーストップス プレミアム,衣料品,レディーストップス,九州,S011,2,25602.85,12600.0
TRX000650,2024-07-29,P0045,サプリメント プレミアム,美容・健康,サプリメント,北海道,S014,5,39697.03,19500.0
TRX001887,2024-07-29,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,九州,S011,5,17711.08,9000.0
TRX002735,2024-07-29,P0039,水泳 プレミアム,スポーツ,水泳,中国・四国,S016,5,96479.79,51500.0
TRX002957,2024-07-29,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,中国・四国,S015,3,188676.66,110100.0
TRX000813,2024-07-30,P0015,ボトムス プレミアム,衣料品,ボトムス,関西,S005,5,50842.04,23500.0
TRX000942,2024-07-30,P0042,スキンケア スタンダード,美容・健康,スキンケア,関西,S007,2,14718.05,7800.0
TRX002094,2024-07-30,P0036,ランニング スタンダード,スポーツ,ランニング,中国・四国,S015,2,29292.92,15800.0
TRX002908,2024-07-30,P0025,健康食品 プレミアム,食品,健康食品,東海,S008,4,6595.15,2800.0
TRX003627,2024-07-30,P0028,インスタント食品 スタンダード,食品,インスタント食品,東海,S008,8,15080.11,7200.0
TRX003741,2024-07-30,P0033,アウトドア プレミアム,スポーツ,アウトドア,東北,S013,1,11446.1,6600.0
TRX003838,2024-07-30,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S010,1,1859.08,900.0
TRX005027,2024-07-30,P0014,レディーストップス スタンダード,衣料品,レディーストップス,東北,S013,4,90431.74,56000.0
TRX000402,2024-07-31,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,関西,S007,8,48291.99,28800.0
TRX000974,2024-07-31,P0004,タブレット スタンダード,家電,タブレット,関西,S005,2,20889.97,10400.0
TRX002251,2024-07-31,P0002,スマートフォン スタンダード,家電,スマートフォン,中国・四国,S016,2,202597.53,114400.0
TRX002683,2024-07-31,P0012,メンズトップス スタンダード,衣料品,メンズトップス,中国・四国,S015,6,52867.75,27000.0
TRX004826,2024-07-31,P0006,ノートPC スタンダード,家電,ノートPC,九州,S010,2,203496.01,90400.0
TRX005104,2024-07-31,P0042,スキンケア スタンダード,美容・健康,スキンケア,中国・四国,S015,5,34084.1,19500.0
TRX002634,2024-08-01,P0015,ボトムス プレミアム,衣料品,ボトムス,東北,S013,3,27032.19,14100.0
TRX003939,2024-08-01,P0049,フレグランス プレミアム,美容・健康,フレグランス,関西,S005,4,21512.69,11200.0
TRX004134,2024-08-01,P0016,ボトムス スタンダード,衣料品,ボトムス,中国・四国,S015,4,96857.0,47200.0
TRX004396,2024-08-01,P0007,イヤホン プレミアム,家電,イヤホン,東北,S012,7,792371.62,320600.0
TRX004540,2024-08-01,P0018,アウター スタンダード,衣料品,アウター,中国・四国,S016,1,4362.98,2000.0
TRX004733,2024-08-01,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,九州,S011,6,380660.68,220200.0
TRX000636,2024-08-02,P0049,フレグランス プレミアム,美容・健康,フレグランス,中国・四国,S015,4,21701.72,11200.0
TRX001008,2024-08-02,P0021,スナック菓子 プレミアム,食品,スナック菓子,関西,S005,4,3394.75,2000.0
TRX002363,2024-08-02,P0008,イヤホン スタンダード,家電,イヤホン,九州,S011,3,331805.63,146700.0
TRX002371,2024-08-02,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,北海道,S014,2,3325.04,1600.0
TRX002837,2024-08-02,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,北海道,S014,2,73666.44,32600.0
TRX003989,2024-08-02,P0020,シューズ スタンダード,衣料品,シューズ,関東,S003,3,62000.8,33300.0
TRX004625,2024-08-02,P0021,スナック菓子 プレミアム,食品,スナック菓子,関西,S005,1,886.34,500.0
TRX001643,2024-08-03,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,中国・四国,S015,3,10813.06,5400.0
TRX002090,2024-08-03,P0028,インスタント食品 スタンダード,食品,インスタント食品,東北,S013,3,5621.74,2700.0
TRX002153,2024-08-03,P0022,スナック菓子 スタンダード,食品,スナック菓子,北海道,S014,6,11652.97,6600.0
TRX002321,2024-08-03,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,北海道,S014,3,45765.1,20100.0
TRX003189,2024-08-03,P0045,サプリメント プレミアム,美容・健康,サプリメント,北海道,S014,2,15716.73,7800.0
TRX004473,2024-08-03,P0033,アウトドア プレミアム,スポーツ,アウトドア,東海,S009,1,12659.0,6600.0
TRX004876,2024-08-03,P0008,イヤホン スタンダード,家電,イヤホン,北海道,S014,8,912464.42,391200.0
TRX000195,2024-08-04,P0050,フレグランス スタンダード,美容・健康,フレグランス,関西,S006,3,9648.62,4500.0
TRX002294,2024-08-04,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,東海,S008,2,11654.1,7200.0
TRX003411,2024-08-04,P0009,スマートウォッチ プレミアム,家電,スマートウォッチ,東海,S009,6,424721.51,220200.0
TRX003489,2024-08-04,P0035,ランニング プレミアム,スポーツ,ランニング,東海,S009,2,51390.62,32400.0
TRX003599,2024-08-04,P0038,チームスポーツ スタンダード,スポーツ,チームスポーツ,東海,S009,1,5473.6,3600.0
TRX001563,2024-08-05,P0030,調味料 スタンダード,食品,調味料,関西,S005,2,794.87,600.0
TRX003024,2024-08-05,P0007,イヤホン プレミアム,家電,イヤホン,関西,S005,6,608454.28,274800.0
TRX003031,2024-08-05,P0015,ボトムス プレミアム,衣料品,ボトムス,北海道,S014,2,18307.42,9400.0
TRX000491,2024-08-06,P0041,スキンケア プレミアム,美容・健康,スキンケア,北海道,S014,7,26381.56,11900.0
TRX001835,2024-08-06,P0004,タブレット スタンダード,家電,タブレット,関西,S005,7,75708.42,36400.0
TRX000324,2024-08-07,P0013,レディーストップス プレミアム,衣料品,レディーストップス,中国・四国,S016,2,29118.7,12600.0
TRX000613,2024-08-07,P0015,ボトムス プレミアム,衣料品,ボトムス,北海道,S014,2,19228.52,9400.0
TRX000790,2024-08-07,P0033,アウトドア プレミアム,スポーツ,アウトドア,九州,S011,5,62737.88,33000.0
TRX001275,2024-08-07,P0018,アウター スタンダード,衣料品,アウター,九州,S011,3,12266.78,6000.0
TRX002391,2024-08-07,P0030,調味料 スタンダード,食品,調味料,東北,S013,2,753.52,600.0
TRX002986,2024-08-07,P0007,イヤホン プレミアム,家電,イヤホン,東海,S009,6,591734.15,274800.0
TRX003174,2024-08-07,P0048,メイクアップ スタンダード,美容・健康,メイクアップ,九州,S010,9,16901.48,7200.0
TRX003212,2024-08-07,P0046,サプリメント スタンダード,美容・健康,サプリメント,北海道,S014,1,2206.15,1000.0
TRX003808,2024-08-07,P0023,飲料 プレミアム,食品,飲料,中国・四国,S015,5,5195.49,2500.0
TRX001412,2024-08-08,P0012,メンズトップス スタンダード,衣料品,メンズトップス,中国・四国,S016,5,43215.02,22500.0
TRX003015,2024-08-08,P0039,水泳 プレミアム,スポーツ,水泳,東北,S012,6,112893.11,61800.0
TRX004749,2024-08-08,P0017,アウター プレミアム,衣料品,アウター,北海道,S014,4,14992.2,7200.0
TRX005069,2024-08-08,P0034,アウトドア スタンダード,スポーツ,アウトドア,東海,S009,5,188487.83,107500.0
TRX005142,2024-08-08,P0035,ランニング プレミアム,スポーツ,ランニング,関西,S005,5,128458.13,81000.0
TRX001554,2024-08-09,P0029,調味料 プレミアム,食品,調味料,北海道,S014,4,5332.47,2800.0
TRX001847,2024-08-09,P0023,飲料 プレミアム,食品,飲料,関西,S005,7,6946.6,3500.0
TRX002996,2024-08-09,P0014,レディーストップス スタンダード,衣料品,レディーストップス,中国・四国,S016,3,69686.2,42000.0
TRX003052,2024-08-09,P0001,スマートフォン プレミアム,家電,スマートフォン,東北,S013,6,562538.28,250800.0
TRX003907,2024-08-09,P0040,水泳 スタンダード,スポーツ,水泳,九州,S010,5,194140.62,101000.0
TRX004330,2024-08-09,P0025,健康食品 プレミアム,食品,健康食品,東北,S013,4,5806.48,2800.0
TRX004888,2024-08-09,P0028,インスタント食品 スタンダード,食品,インスタント食品,九州,S011,1,1857.51,900.0
TRX005088,2024-08-09,P0025,健康食品 プレミアム,食品,健康食品,東海,S009,3,4425.61,2100.0
TRX005127,2024-08-09,P0006,ノートPC スタンダード,家電,ノートPC,東北,S013,2,188279.72,90400.0
TRX000001,2024-08-10,P0004,タブレット スタンダード,家電,タブレット,東北,S012,3,34073.12,15600.0
TRX000492,2024-08-10,P0006,ノートPC スタンダード,家電,ノートPC,関東,S002,2,201560.5,90400.0
TRX000907,2024-08-10,P0047,メイクアップ プレミアム,美容・健康,メイクアップ,関東,S003,4,14333.98,7200.0
TRX001544,2024-08-10,P0032,フィットネス用品 スタンダード,スポーツ,フィットネス用品,九州,S010,3,114583.28,47100.0
TRX002359,2024-08-10,P0050,フレグランス スタンダード,美容・健康,フレグランス,東海,S008,7,22313.36,10500.0
TRX002537,2024-08-10,P0022,スナック菓子 スタンダード,食品,スナック菓子,東北,S012,1,1929.54,1100.0
TRX003172,2024-08-10,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,北海道,S014,5,82958.54,33500.0
TRX003359,2024-08-10,P0029,調味料 プレミアム,食品,調味料,北海道,S014,7,9221.46,4900.0
TRX003565,2024-08-10,P0049,フレグランス プレミアム,美容・健康,フレグランス,九州,S010,2,9957.89,5600.0
TRX004777,2024-08-10,P0031,フィットネス用品 プレミアム,スポーツ,フィットネス用品,東海,S009,2,71948.16,32600.0
TRX004976,2024-08-10,P0044,ヘアケア スタンダード,美容・健康,ヘアケア,北海道,S014,3,11700.97,6300.0
TRX002904,2024-08-11,P0018,アウター スタンダード,衣料品,アウター,関東,S001,4,16762.67,8000.0
TRX003636,2024-08-11,P0037,チームスポーツ プレミアム,スポーツ,チームスポーツ,北海道,S014,6,87287.55,40200.0
TRX003797,2024-08-11,P0007,イヤホン プレミアム,家電,イヤホン,関西,S007,6,589222.93,274800.0
TRX004159,2024-08-11,P0046,サプリメント スタンダード,美容・健康,サプリメント,東北,S013,7,15695.24,7000.0
TRX004384,2024-08-11,P0014,レディーストップス スタンダード,衣料品,レディーストップス,関東,S004,2,51650.27,28000.0
TRX004488,2024-08-11,P0007,イヤホン プレミアム,家電,イヤホン,東海,S009,4,411229.5,183200.0
TRX004639,2024-08-11,P0022,スナック菓子 スタンダード,食品,スナック菓子,関東,S004,1,1998.57,1100.0
TRX004978,2024-08-11,P0001,スマートフォン プレミアム,家電,スマートフォン,東海,S008,2,167212.37,83600.0
TRX005013,2024-08-11,P0039,水泳 プレミアム,スポーツ,水泳,北海道,S014,5,103371.95,51500.0
